age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y,was_previously_contacted,last_contact_category,previous_contact_category,client_status
27,management,single,tertiary,no,1840,no,no,cellular,1,jun,1,28,8,other,yes,1,moderate,many_times,possible_client_category
44,management,divorced,tertiary,no,7541,yes,no,telephone,1,jun,2,82,1,other,no,1,long_ago,contacted_once,failure
36,technician,married,tertiary,no,202,no,no,cellular,1,jun,1,192,1,failure,no,1,long_ago,contacted_once,failure
47,management,married,tertiary,no,2351,no,no,cellular,2,jun,2,84,1,success,yes,1,long_ago,contacted_once,possible_client_category
29,management,single,tertiary,no,92,no,no,cellular,2,jun,1,92,5,success,no,1,long_ago,many_times,failure
34,management,divorced,tertiary,no,2466,no,no,cellular,2,jun,1,281,5,other,no,1,long_ago,many_times,failure
32,admin.,single,secondary,no,6981,yes,no,cellular,2,jun,1,194,3,failure,no,1,long_ago,few_times,failure
36,management,single,tertiary,no,688,no,no,cellular,2,jun,1,120,1,failure,no,1,long_ago,contacted_once,failure
53,management,married,unknown,no,2240,yes,no,cellular,2,jun,2,385,1,success,yes,1,long_ago,contacted_once,possible_client_category
48,blue-collar,married,secondary,no,238,yes,yes,cellular,2,jun,2,81,1,success,no,1,long_ago,contacted_once,failure
26,admin.,single,tertiary,no,313,no,yes,cellular,2,jun,1,96,2,success,yes,1,long_ago,few_times,possible_client_category
45,management,married,tertiary,no,1788,no,no,cellular,2,jun,2,301,2,failure,no,1,long_ago,few_times,failure
40,services,married,secondary,no,0,yes,no,cellular,2,jun,1,28,3,failure,no,1,moderate,few_times,failure
47,management,married,tertiary,no,1147,no,no,cellular,2,jun,1,95,1,failure,yes,1,long_ago,contacted_once,possible_client_category
41,management,married,secondary,no,280,yes,no,cellular,2,jun,1,95,2,success,no,1,long_ago,few_times,failure
34,self-employed,married,tertiary,no,2427,no,no,telephone,2,jun,2,120,1,other,no,1,long_ago,contacted_once,failure
38,admin.,married,tertiary,no,1988,no,no,cellular,2,jun,1,67,4,success,yes,1,long_ago,many_times,possible_client_category
38,technician,married,secondary,no,1931,no,no,cellular,2,jun,1,298,10,other,no,1,long_ago,many_times,failure
49,technician,divorced,tertiary,no,1807,yes,no,cellular,2,jun,1,82,1,success,no,1,long_ago,contacted_once,failure
39,admin.,single,secondary,no,782,yes,no,cellular,2,jun,2,28,15,failure,no,1,moderate,many_times,failure
56,services,divorced,secondary,no,935,no,no,cellular,2,jun,1,96,3,failure,no,1,long_ago,few_times,failure
42,services,married,secondary,no,1376,yes,no,cellular,2,jun,2,92,4,success,yes,1,long_ago,many_times,possible_client_category
45,management,married,tertiary,no,273,yes,no,cellular,2,jun,1,95,2,failure,no,1,long_ago,few_times,failure
49,technician,married,tertiary,no,523,yes,no,cellular,2,jun,1,60,3,failure,yes,1,moderate,few_times,possible_client_category
27,technician,single,tertiary,no,15161,no,no,cellular,2,jun,1,120,1,success,yes,1,long_ago,contacted_once,possible_client_category
60,retired,married,primary,no,1906,no,no,telephone,2,jun,1,60,2,other,no,1,moderate,few_times,failure
38,technician,married,secondary,no,5115,yes,no,cellular,2,jun,1,95,7,success,yes,1,long_ago,many_times,possible_client_category
49,services,married,secondary,no,7019,yes,no,cellular,2,jun,1,368,3,failure,yes,1,long_ago,few_times,possible_client_category
26,admin.,single,secondary,no,96,no,no,cellular,2,jun,1,27,2,failure,no,1,moderate,few_times,failure
32,management,married,secondary,no,625,yes,no,cellular,2,jun,1,56,2,failure,no,1,moderate,few_times,failure
34,admin.,single,secondary,no,4447,yes,no,cellular,2,jun,1,84,2,failure,no,1,long_ago,few_times,failure
32,management,divorced,tertiary,no,530,yes,no,cellular,2,jun,1,60,1,failure,no,1,moderate,contacted_once,failure
46,blue-collar,married,secondary,no,1568,yes,no,cellular,2,jun,1,55,6,other,yes,1,moderate,many_times,possible_client_category
45,technician,divorced,tertiary,no,10768,yes,no,cellular,2,jun,3,78,2,failure,no,1,long_ago,few_times,failure
28,technician,single,tertiary,no,4987,no,no,cellular,2,jun,2,113,21,success,yes,1,long_ago,many_times,possible_client_category
35,management,married,tertiary,no,5367,no,no,cellular,2,jun,1,92,1,failure,no,1,long_ago,contacted_once,failure
49,management,married,tertiary,no,5887,no,no,cellular,2,jun,3,293,2,failure,yes,1,long_ago,few_times,possible_client_category
34,admin.,married,tertiary,no,21,no,yes,cellular,2,jun,1,92,2,failure,no,1,long_ago,few_times,failure
35,technician,divorced,secondary,no,2823,yes,no,cellular,2,jun,4,96,2,failure,no,1,long_ago,few_times,failure
54,management,married,tertiary,no,446,no,no,cellular,2,jun,2,91,8,failure,no,1,long_ago,many_times,failure
29,technician,married,secondary,no,23,yes,no,cellular,2,jun,1,55,2,failure,yes,1,moderate,few_times,possible_client_category
34,unemployed,married,secondary,no,978,no,no,cellular,3,jun,2,71,1,success,yes,1,long_ago,contacted_once,possible_client_category
32,self-employed,married,secondary,no,409,no,no,cellular,3,jun,2,86,2,success,yes,1,long_ago,few_times,possible_client_category
42,blue-collar,married,secondary,no,2913,no,no,cellular,3,jun,1,195,1,failure,yes,1,long_ago,contacted_once,possible_client_category
41,blue-collar,married,secondary,no,140,yes,no,cellular,3,jun,1,125,2,failure,no,1,long_ago,few_times,failure
39,technician,married,tertiary,no,794,no,no,telephone,3,jun,2,121,1,failure,no,1,long_ago,contacted_once,failure
29,management,single,tertiary,no,637,yes,no,cellular,3,jun,1,119,1,failure,yes,1,long_ago,contacted_once,possible_client_category
26,technician,single,secondary,no,1231,yes,no,cellular,3,jun,2,96,5,success,yes,1,long_ago,many_times,possible_client_category
33,services,single,tertiary,no,1268,yes,no,cellular,3,jun,1,28,2,failure,no,1,moderate,few_times,failure
45,technician,married,secondary,no,406,yes,no,cellular,3,jun,1,307,10,other,no,1,long_ago,many_times,failure
32,management,married,tertiary,no,3154,no,no,cellular,3,jun,1,44,4,failure,no,1,moderate,many_times,failure
34,management,married,tertiary,no,1047,no,no,cellular,3,jun,1,90,7,other,no,1,long_ago,many_times,failure
38,technician,married,secondary,no,1442,yes,no,cellular,3,jun,1,119,1,failure,no,1,long_ago,contacted_once,failure
50,management,married,secondary,no,268,no,no,cellular,3,jun,2,90,2,failure,no,1,long_ago,few_times,failure
46,technician,single,secondary,no,4367,yes,no,cellular,3,jun,1,96,1,failure,no,1,long_ago,contacted_once,failure
28,technician,single,tertiary,no,3623,no,no,cellular,3,jun,2,85,1,success,no,1,long_ago,contacted_once,failure
58,management,married,tertiary,no,2261,yes,no,cellular,3,jun,1,391,1,failure,no,1,long_ago,contacted_once,failure
37,technician,married,secondary,no,6384,yes,yes,cellular,3,jun,1,96,2,failure,no,1,long_ago,few_times,failure
42,unemployed,married,tertiary,no,576,no,no,cellular,3,jun,2,96,1,success,yes,1,long_ago,contacted_once,possible_client_category
44,management,married,tertiary,no,423,no,no,cellular,3,jun,6,83,5,success,no,1,long_ago,many_times,failure
26,management,single,tertiary,no,2786,no,no,cellular,3,jun,2,72,1,success,yes,1,long_ago,contacted_once,possible_client_category
39,unemployed,married,tertiary,no,201,no,no,cellular,3,jun,1,119,1,failure,yes,1,long_ago,contacted_once,possible_client_category
40,technician,married,secondary,no,694,yes,no,cellular,3,jun,2,119,9,failure,yes,1,long_ago,many_times,possible_client_category
56,retired,married,primary,no,1947,no,no,cellular,3,jun,1,34,2,failure,no,1,moderate,few_times,failure
41,admin.,divorced,secondary,no,1076,yes,no,cellular,3,jun,2,391,2,other,no,1,long_ago,few_times,failure
58,housemaid,married,primary,no,0,no,no,cellular,3,jun,3,79,3,other,no,1,long_ago,few_times,failure
43,blue-collar,married,primary,no,3917,no,no,cellular,3,jun,2,93,1,success,yes,1,long_ago,contacted_once,possible_client_category
32,blue-collar,married,secondary,no,889,yes,no,cellular,3,jun,2,85,3,other,yes,1,long_ago,few_times,possible_client_category
33,technician,single,secondary,no,781,yes,no,cellular,3,jun,1,27,1,failure,no,1,moderate,contacted_once,failure
38,management,married,tertiary,no,7255,yes,no,cellular,3,jun,2,44,2,failure,no,1,moderate,few_times,failure
43,management,divorced,tertiary,no,481,yes,no,cellular,3,jun,1,20,1,other,yes,1,moderate,contacted_once,possible_client_category
34,technician,married,secondary,no,114,yes,yes,cellular,4,jun,1,309,3,other,no,1,long_ago,few_times,failure
35,services,married,secondary,no,52,yes,no,cellular,4,jun,2,94,4,success,yes,1,long_ago,many_times,possible_client_category
42,management,married,tertiary,no,2665,yes,no,cellular,4,jun,2,126,11,failure,yes,1,long_ago,many_times,possible_client_category
37,services,single,secondary,no,1045,no,no,cellular,4,jun,1,79,3,success,no,1,long_ago,few_times,failure
33,management,single,tertiary,no,506,no,no,cellular,4,jun,1,91,2,success,no,1,long_ago,few_times,failure
33,technician,single,tertiary,no,154,no,no,cellular,4,jun,2,78,2,failure,no,1,long_ago,few_times,failure
41,services,married,secondary,no,0,yes,yes,cellular,4,jun,2,122,2,failure,yes,1,long_ago,few_times,possible_client_category
33,technician,single,tertiary,no,317,yes,no,cellular,4,jun,1,80,14,other,yes,1,long_ago,many_times,possible_client_category
32,management,married,tertiary,no,4945,no,no,cellular,4,jun,1,119,2,other,yes,1,long_ago,few_times,possible_client_category
26,technician,married,secondary,no,523,no,no,cellular,4,jun,1,126,1,failure,no,1,long_ago,contacted_once,failure
43,management,married,tertiary,no,2987,no,no,cellular,4,jun,1,85,3,failure,yes,1,long_ago,few_times,possible_client_category
38,technician,single,secondary,no,1130,no,no,cellular,4,jun,2,98,1,success,yes,1,long_ago,contacted_once,possible_client_category
38,entrepreneur,divorced,secondary,no,1190,yes,no,cellular,4,jun,2,391,3,failure,yes,1,long_ago,few_times,possible_client_category
41,management,divorced,tertiary,no,3426,no,no,cellular,4,jun,2,297,3,failure,yes,1,long_ago,few_times,possible_client_category
31,services,married,secondary,no,447,no,no,cellular,4,jun,3,77,3,success,yes,1,long_ago,few_times,possible_client_category
35,blue-collar,married,secondary,no,563,no,yes,cellular,4,jun,1,119,3,failure,yes,1,long_ago,few_times,possible_client_category
37,technician,married,tertiary,no,549,no,no,cellular,4,jun,2,94,1,success,no,1,long_ago,contacted_once,failure
38,management,married,tertiary,no,1988,yes,no,cellular,4,jun,1,79,4,other,no,1,long_ago,many_times,failure
31,management,single,tertiary,no,617,no,no,cellular,4,jun,1,97,2,success,yes,1,long_ago,few_times,possible_client_category
34,services,married,secondary,no,2918,no,yes,cellular,4,jun,1,196,2,success,yes,1,long_ago,few_times,possible_client_category
34,admin.,single,secondary,no,303,no,no,cellular,4,jun,3,126,3,failure,yes,1,long_ago,few_times,possible_client_category
30,admin.,married,secondary,no,779,yes,no,cellular,4,jun,2,17,3,other,no,1,moderate,few_times,failure
29,admin.,single,tertiary,no,261,no,no,cellular,4,jun,1,79,19,failure,no,1,long_ago,many_times,failure
27,admin.,single,secondary,no,827,yes,no,cellular,4,jun,1,107,1,failure,no,1,long_ago,contacted_once,failure
40,admin.,single,secondary,no,985,yes,no,cellular,4,jun,3,50,8,failure,yes,1,moderate,many_times,possible_client_category
46,admin.,married,secondary,no,974,no,no,cellular,5,jun,2,80,1,success,yes,1,long_ago,contacted_once,possible_client_category
28,management,single,secondary,no,171,no,no,cellular,5,jun,1,87,1,success,yes,1,long_ago,contacted_once,possible_client_category
35,admin.,divorced,secondary,no,1085,no,no,cellular,5,jun,1,86,7,success,yes,1,long_ago,many_times,possible_client_category
34,services,single,tertiary,no,88,no,no,cellular,5,jun,1,99,1,failure,no,1,long_ago,contacted_once,failure
25,self-employed,single,tertiary,no,42,yes,no,cellular,5,jun,1,94,1,success,yes,1,long_ago,contacted_once,possible_client_category
24,management,single,tertiary,no,1004,yes,no,cellular,5,jun,1,67,2,failure,no,1,long_ago,few_times,failure
34,blue-collar,single,secondary,no,215,no,no,cellular,5,jun,1,94,3,success,no,1,long_ago,few_times,failure
55,housemaid,married,unknown,no,366,no,no,cellular,5,jun,3,57,2,other,yes,1,moderate,few_times,possible_client_category
38,management,married,tertiary,no,1187,yes,yes,cellular,5,jun,2,123,1,failure,no,1,long_ago,contacted_once,failure
21,services,single,secondary,no,361,no,no,telephone,5,jun,1,95,1,other,no,1,long_ago,contacted_once,failure
31,management,single,tertiary,no,924,no,no,cellular,5,jun,2,98,1,success,yes,1,long_ago,contacted_once,possible_client_category
35,management,married,tertiary,no,697,no,no,cellular,5,jun,2,304,1,failure,no,1,long_ago,contacted_once,failure
29,technician,single,secondary,no,5763,no,yes,cellular,5,jun,2,92,2,success,no,1,long_ago,few_times,failure
55,management,divorced,tertiary,no,9756,yes,no,cellular,5,jun,2,95,1,other,yes,1,long_ago,contacted_once,possible_client_category
57,management,married,tertiary,no,256,no,no,cellular,5,jun,2,91,1,success,yes,1,long_ago,contacted_once,possible_client_category
22,blue-collar,single,secondary,no,682,no,no,cellular,5,jun,2,91,1,success,yes,1,long_ago,contacted_once,possible_client_category
37,unknown,single,tertiary,no,0,no,no,cellular,8,jun,2,97,1,success,yes,1,long_ago,contacted_once,possible_client_category
50,housemaid,married,secondary,no,388,no,no,cellular,8,jun,2,89,2,success,no,1,long_ago,few_times,failure
46,technician,married,secondary,no,3434,no,yes,cellular,8,jun,2,101,1,success,yes,1,long_ago,contacted_once,possible_client_category
38,management,married,tertiary,no,1354,yes,no,cellular,8,jun,3,130,2,failure,no,1,long_ago,few_times,failure
28,technician,single,secondary,no,1363,no,no,cellular,9,jun,3,102,1,success,no,1,long_ago,contacted_once,failure
32,admin.,single,tertiary,no,8866,no,no,cellular,9,jun,2,83,2,success,yes,1,long_ago,few_times,possible_client_category
43,entrepreneur,divorced,secondary,no,3780,yes,no,cellular,9,jun,2,202,3,failure,no,1,long_ago,few_times,failure
36,entrepreneur,divorced,tertiary,no,3407,no,no,cellular,9,jun,4,85,4,success,yes,1,long_ago,many_times,possible_client_category
41,management,married,tertiary,no,254,no,no,cellular,9,jun,2,294,2,failure,yes,1,long_ago,few_times,possible_client_category
37,services,married,secondary,no,3,yes,no,cellular,12,jun,4,318,6,failure,no,1,long_ago,many_times,failure
52,management,married,tertiary,no,437,no,no,telephone,12,jun,3,113,1,other,no,1,long_ago,contacted_once,failure
24,management,single,tertiary,no,1506,no,no,cellular,12,jun,2,95,4,success,yes,1,long_ago,many_times,possible_client_category
30,management,married,tertiary,no,27,yes,no,cellular,12,jun,2,319,2,other,no,1,long_ago,few_times,failure
30,technician,single,secondary,no,601,no,no,cellular,12,jun,3,105,1,failure,no,1,long_ago,contacted_once,failure
60,management,married,secondary,no,544,no,no,cellular,12,jun,7,357,2,failure,yes,1,long_ago,few_times,possible_client_category
29,technician,married,tertiary,no,858,yes,no,cellular,12,jun,7,330,1,failure,no,1,long_ago,contacted_once,failure
30,admin.,single,secondary,no,523,no,yes,cellular,12,jun,3,101,1,success,no,1,long_ago,contacted_once,failure
40,self-employed,single,tertiary,no,10346,no,no,cellular,15,jun,2,207,1,other,yes,1,long_ago,contacted_once,possible_client_category
50,management,married,tertiary,no,1612,no,no,cellular,15,jun,2,98,2,other,yes,1,long_ago,few_times,possible_client_category
34,technician,married,tertiary,no,1539,yes,no,cellular,15,jun,1,56,1,other,yes,1,moderate,contacted_once,possible_client_category
33,management,married,tertiary,no,1390,no,no,cellular,15,jun,2,312,2,failure,no,1,long_ago,few_times,failure
33,unemployed,married,tertiary,no,3335,no,no,cellular,15,jun,1,301,6,failure,no,1,long_ago,many_times,failure
59,technician,married,secondary,no,259,no,no,cellular,15,jun,1,89,1,success,yes,1,long_ago,contacted_once,possible_client_category
28,services,single,secondary,no,102,no,no,cellular,15,jun,1,89,3,other,no,1,long_ago,few_times,failure
31,student,single,secondary,no,1776,no,no,cellular,15,jun,1,207,1,other,yes,1,long_ago,contacted_once,possible_client_category
26,admin.,married,secondary,no,1595,no,no,cellular,15,jun,1,105,1,failure,yes,1,long_ago,contacted_once,possible_client_category
23,blue-collar,single,primary,no,382,no,no,cellular,15,jun,1,108,1,other,no,1,long_ago,contacted_once,failure
37,admin.,single,tertiary,no,1000,yes,no,cellular,15,jun,1,90,1,success,yes,1,long_ago,contacted_once,possible_client_category
35,management,single,tertiary,no,2015,no,no,cellular,15,jun,1,390,1,failure,no,1,long_ago,contacted_once,failure
35,services,single,secondary,no,1701,yes,no,cellular,15,jun,1,67,3,other,no,1,long_ago,few_times,failure
